rowid,dataset,_link,_link_activity,_link_activity_label,prefix,iatiidentifier,reportingorg_ref,ref,locationreach_code,locationreach_codename,name_narrative,description_narrative,activitydescription_narrative,administrative,point_srsName,point_pos,exactness_code,exactness_codename,locationclass,locationclass_code,locationclass_codename,featuredesignation_code,featuredesignation_codename,percentage,recipientcountry_codename,Sector
535095,iadb-pe,290493.location.127,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Arequipa,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.1160837, -77.0293306",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535096,iadb-pe,290493.location.128,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Ica",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.07879635, -76.9869814258199",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535097,iadb-pe,290493.location.129,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Ica,Ica",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-13.4195907, -76.1339145237917",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535098,iadb-pe,290493.location.130,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Ica,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-13.4195907, -76.1339145237917",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535099,iadb-pe,290493.location.131,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.9573015, -77.049757",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535100,iadb-pe,290493.location.132,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lambayeque",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0734131, -77.1039702",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535101,iadb-pe,290493.location.133,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535105,iadb-pe,290493.location.134,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,Arequipa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.1180765, -77.592249",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535106,iadb-pe,290493.location.135,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,Ica",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.07879635, -76.9869814258199",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535107,iadb-pe,290493.location.136,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.9573015, -77.049757",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535108,iadb-pe,290493.location.137,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535109,iadb-pe,290493.location.138,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.07805795, -76.9856999878905",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535110,iadb-pe,290493.location.139,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.07805795, -76.9856999878905",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535111,iadb-pe,290493.location.140,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Piura,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.2430838, -76.8747508",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535112,iadb-pe,290493.location.141,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Piura,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.8638631, -80.9375493",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535113,iadb-pe,290493.location.142,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,Piura,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1982604, -80.6253571206378",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535114,iadb-pe,290493.location.143,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.5187787, -77.2873819",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535115,iadb-pe,290493.location.144,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,Arequipa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0337491, -77.0819646",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535116,iadb-pe,290493.location.145,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,Ica",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0318178, -77.0821071",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535117,iadb-pe,290493.location.146,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.9869981, -77.1123129",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535118,iadb-pe,290493.location.147,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,Lambayeque",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.025732, -77.0858999",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535119,iadb-pe,290493.location.148,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.5367, -77.2797",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535120,iadb-pe,290493.location.149,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Lima,San Mart n,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0248699, -77.0891631",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535121,iadb-pe,290493.location.150,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5, -80.333333",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535122,iadb-pe,290493.location.151,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Arequipa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.0991675, -80.1615563",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535123,iadb-pe,290493.location.152,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Arequipa,Arequipa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1951783, -80.6272339",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535124,iadb-pe,290493.location.153,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Arequipa,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1993769, -80.6281728",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535125,iadb-pe,290493.location.154,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Arequipa,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-16.444894, -71.5488502",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535126,iadb-pe,290493.location.155,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Ica",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.2039759, -80.6191294",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535127,iadb-pe,290493.location.156,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.6176888, -79.4929612",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535128,iadb-pe,290493.location.157,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lambayeque",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.0929541, -80.1670326",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535129,iadb-pe,290493.location.158,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lambayeque,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-6.7713059, -79.853672457414",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535130,iadb-pe,290493.location.159,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lambayeque,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1914431, -80.6282403",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535131,iadb-pe,290493.location.160,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1858183, -79.9708513",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535132,iadb-pe,290493.location.161,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lima,La Libertad",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.2430838, -76.8747508",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535133,iadb-pe,290493.location.162,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lima,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-4.8638631, -80.9375493",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535134,iadb-pe,290493.location.163,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Lima,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1982604, -80.6253571206378",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535135,iadb-pe,290493.location.164,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Piura",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.1971376, -80.6267237",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535136,iadb-pe,290493.location.165,290493,290493,iadb,XI-IATI-IADB-PE-L1152,XI-IATI-IADB,,1,Activity,"Peru,Piura,Piura,Arequipa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-5.0991675, -80.1615563",2,Approximate,,,,PPLC,capital of a political entity,,Peru,SOCIAL INVESTMENT
535102,iadb-sv,290656.location.0,290656,290656,iadb,XI-IATI-IADB-ES-L1071,XI-IATI-IADB,,1,Activity,"El Salvador,San Salvador",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.6989939, -89.1914249",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,ENVIRONMENT AND NATURAL DISASTERS
535103,iadb-uy,291240.location.0,291240,291240,iadb,XI-IATI-IADB-UR-L1187,XI-IATI-IADB,,1,Activity,"Uruguay, AV. ITALIA 6201 EDIFICIO LOS NOGALE, MONTEVIDEO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.880360008627, -56.076769975981",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,PRIVATE FIRMS AND SME DEVELOPMENT
535104,iadb-sv,290657.location.0,290657,290657,iadb,XI-IATI-IADB-ES-L1136,XI-IATI-IADB,,1,Activity,"El Salvador, KILOMETRO 10 1/2 CARRETERA LA PUERTO DE LA LIBERTAD, SAN SALVADOR",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.662587338345, -89.27793265063",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,FINANCIAL MARKETS
535137,iadb-uy,291246.location.0,291246,291246,iadb,XI-IATI-IADB-UR-L1158,XI-IATI-IADB,,1,Activity,"Uruguay, AV. ITALIA 6201 EDIFICIO LOS NOGALE, MONTEVIDEO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.880360008627, -56.076769975981",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,PRIVATE FIRMS AND SME DEVELOPMENT
535138,iadb-pe,290494.location.0,290494,290494,iadb,XI-IATI-IADB-PE-L1232,XI-IATI-IADB,,1,Activity,"Peru, AV. DOS DE MAYO 1545, 5TO PISO, SAN ISID RO, LIMA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.092530011243, -77.04689001527",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535139,iadb-uy,291250.location.0,291250,291250,iadb,XI-IATI-IADB-UR-L1142,XI-IATI-IADB,,1,Activity,"Uruguay, AV. ITALIA 6201 EDIFICIO LOS NOGALE, MONTEVIDEO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.880360008627, -56.076769975981",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,PRIVATE FIRMS AND SME DEVELOPMENT
535140,iadb-uy,291273.location.0,291273,291273,iadb,XI-IATI-IADB-UR-L1037,XI-IATI-IADB,,1,Activity,"Uruguay,Montevideo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.9058916, -56.1913095",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,REFORM / MODERNIZATION OF THE STATE
535141,iadb-pe,290496.location.0,290496,290496,iadb,XI-IATI-IADB-PE-L1252,XI-IATI-IADB,,1,Activity,"Peru, AVENIDA 28 DE JULIO 800, LIMA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.128399988696, -77.025929976732",2,Approximate,,,,PPLC,capital of a political entity,,Peru,TRANSPORT
535142,iadb-pe,290497.location.0,290497,290497,iadb,XI-IATI-IADB-PE0234,XI-IATI-IADB,,1,Activity,"Peru,Supe",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-10.7957342, -77.7165813",2,Approximate,,,,PPLC,capital of a political entity,,Peru,AGRICULTURE AND RURAL DEVELOPMENT
535143,iadb-pe,290498.location.0,290498,290498,iadb,XI-IATI-IADB-PE-L1269,XI-IATI-IADB,,1,Activity,"Peru, AV. PASEO DE LA REPUBLICA 3361 SAN ISIDRO, LIMA, PERU",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.097396836798, -77.024953363345",2,Approximate,,,,PPLC,capital of a political entity,,Peru,WATER AND SANITATION
535144,iadb-sv,290660.location.0,290660,290660,iadb,XI-IATI-IADB-ES-L1143,XI-IATI-IADB,,1,Activity,"El Salvador,San Salvador",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.7125921, -89.20659725",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,REFORM / MODERNIZATION OF THE STATE
535145,iadb-uy,291275.location.0,291275,291275,iadb,XI-IATI-IADB-UR-L1062,XI-IATI-IADB,,1,Activity,"Uruguay,Montevideo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.9058916, -56.1913095",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,REFORM / MODERNIZATION OF THE STATE
535146,iadb-sv,290662.location.0,290662,290662,iadb,XI-IATI-IADB-ES-L1131,XI-IATI-IADB,,1,Activity,"El Salvador, BOULEVARD DE LOS HEROES 1231, SAN SALVADOR",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.709482231842, -89.20932589334",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,REFORM / MODERNIZATION OF THE STATE
535147,iadb-pe,290507.location.0,290507,290507,iadb,XI-IATI-IADB-PE-L1240,XI-IATI-IADB,,1,Activity,"Peru, CAMILO CARRILLO 114, LIMA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.073529996943, -77.037470013386",2,Approximate,,,,PPLC,capital of a political entity,,Peru,REFORM / MODERNIZATION OF THE STATE
535148,iadb-pe,290508.location.0,290508,290508,iadb,XI-IATI-IADB-PE-L1266,XI-IATI-IADB,,1,Activity,"Peru, ATENCION: DIRECCION GENERAL DE CREDITO PUBLICO, LIMA",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.04318, -77.02824",2,Approximate,,,,PPLC,capital of a political entity,,Peru,REFORM / MODERNIZATION OF THE STATE
535149,iadb-uy,291276.location.0,291276,291276,iadb,XI-IATI-IADB-UR-L1151,XI-IATI-IADB,,1,Activity,"Uruguay, COLONIA 1089, MONTEVIDEO",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.904969988812, -56.19293996887",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,REFORM / MODERNIZATION OF THE STATE
535150,iadb-pe,290510.location.0,290510,290510,iadb,XI-IATI-IADB-PE-L1025,XI-IATI-IADB,,1,Activity,"Peru,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,WATER AND SANITATION
535151,iadb-pe,290511.location.0,290511,290511,iadb,XI-IATI-IADB-PE-L1040,XI-IATI-IADB,,1,Activity,"Peru,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,WATER AND SANITATION
535152,iadb-pe,290512.location.0,290512,290512,iadb,XI-IATI-IADB-PE-L1107,XI-IATI-IADB,,1,Activity,"Peru,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,WATER AND SANITATION
535153,iadb-sv,290663.location.0,290663,290663,iadb,XI-IATI-IADB-ES-L1093,XI-IATI-IADB,,1,Activity,"El Salvador,San Salvador",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.7125921, -89.20659725",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,REFORM / MODERNIZATION OF THE STATE
535154,iadb-sv,290665.location.0,290665,290665,iadb,XI-IATI-IADB-ES-L1059,XI-IATI-IADB,,1,Activity,"El Salvador,San Salvador",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.7125921, -89.20659725",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,ENERGY
535155,iadb-uy,291278.location.0,291278,291278,iadb,XI-IATI-IADB-UR-L1098,XI-IATI-IADB,,1,Activity,"Uruguay,Montevideo",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-34.9058916, -56.1913095",2,Approximate,,,,PPLC,capital of a political entity,,Uruguay,REFORM / MODERNIZATION OF THE STATE
535156,iadb-sv,290667.location.0,290667,290667,iadb,XI-IATI-IADB-ES-L1128,XI-IATI-IADB,,1,Activity,"El Salvador, ALAMEDA JUAN PABLO II Y 17 AVENIDA, SAN SALVADOR",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.714029988606, -89.089895006777",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,REFORM / MODERNIZATION OF THE STATE
535157,iadb-sv,290667.location.1,290667,290667,iadb,XI-IATI-IADB-ES-L1128,XI-IATI-IADB,,1,Activity,"El Salvador, ALAMEDA JUAN PABLO II Y CALLE GUADA, SAN SALVADOR",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"13.718569983597, -89.174079992424",2,Approximate,,,,PPLC,capital of a political entity,,El Salvador,REFORM / MODERNIZATION OF THE STATE
535158,iadb-pe,290513.location.0,290513,290513,iadb,XI-IATI-IADB-PE-L1226,XI-IATI-IADB,,1,Activity,"Peru, AV. PASEO DE LA REPUBLICA 3361 SAN ISIDRO, LIMA, PERU",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.097396836798, -77.024953363345",2,Approximate,,,,PPLC,capital of a political entity,,Peru,WATER AND SANITATION
535160,iadb-pe,290515.location.0,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Ayacucho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-14, -74",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535161,iadb-pe,290515.location.1,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Ayacucho,Ayacucho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-13.1604269, -74.2256973",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535162,iadb-pe,290515.location.2,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Ayacucho,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-15.0190547, -73.7852461",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535163,iadb-pe,290515.location.3,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535164,iadb-pe,290515.location.4,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Lima,Ayacucho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.9883047, -77.019074",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535165,iadb-pe,290515.location.5,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535166,iadb-pe,290515.location.6,290515,290515,iadb,XI-IATI-IADB-PE-L1246,XI-IATI-IADB,,1,Activity,"Peru,Lima,Lima,Ayacucho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.9883047, -77.019074",2,Approximate,,,,PPLC,capital of a political entity,,Peru,URBAN DEVELOPMENT AND HOUSING
535167,iadb-pe,290516.location.0,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Ayacucho",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-14, -74",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535168,iadb-pe,290516.location.1,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Cusco",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-13.5170887, -71.9785356",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535169,iadb-pe,290516.location.2,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Cusco,Cusco",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-13.5170887, -71.9785356",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535170,iadb-pe,290516.location.3,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Manta",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.6202779, -75.211004",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535171,iadb-pe,290516.location.4,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Marco",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-11.4389365, -76.7886539",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535172,iadb-pe,290516.location.5,290516,290516,iadb,XI-IATI-IADB-PE-L1108,XI-IATI-IADB,,1,Activity,"Peru,Santa",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-8.9874476, -78.6136857",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
535173,iadb-pe,290517.location.0,290517,290517,iadb,XI-IATI-IADB-PE-L1080,XI-IATI-IADB,,1,Activity,"Peru,Lima",,ES: ,,http://www.opengis.net/def/crs/EPSG/0/4326,"-12.0621065, -77.0365256",2,Approximate,,,,PPLC,capital of a political entity,,Peru,ENVIRONMENT AND NATURAL DISASTERS
